ID	DOCULECT	CONCEPT	CONCEPT_IN_SOURCE	VALUE	FORM	ENTRY	COG
2468	TA	tigre	gato tontés	ru'cí	ru'cí	319 *tuci, "tigre ". - O tuci, En tucí; ТА ru'сí_"gato тоntés".	319
1490	Proto	tirarle		*pasa	*pasa	190 *pasa, pas-i, "tirarle". - O vassa, En vása-; Va pasí-, ТА basá, basi-; TR wasa-.	190
1491	Proto	tirarle		pas-i	pas-i	190 *pasa, pas-i, "tirarle". - O vassa, En vása-; Va pasí-, ТА basá, basi-; TR wasa-.	190
1492	O	tirarle		vassa	vassa	190 *pasa, pas-i, "tirarle". - O vassa, En vása-; Va pasí-, ТА basá, basi-; TR wasa-.	190
1493	En	tirarle		vása-	vása-	190 *pasa, pas-i, "tirarle". - O vassa, En vása-; Va pasí-, ТА basá, basi-; TR wasa-.	190
1494	Va	tirarle		pasí-	pasí-	190 *pasa, pas-i, "tirarle". - O vassa, En vása-; Va pasí-, ТА basá, basi-; TR wasa-.	190
1495	TA	tirarle		basá	basá	190 *pasa, pas-i, "tirarle". - O vassa, En vása-; Va pasí-, ТА basá, basi-; TR wasa-.	190
1496	TA	tirarle		basi-	basi-	190 *pasa, pas-i, "tirarle". - O vassa, En vása-; Va pasí-, ТА basá, basi-; TR wasa-.	190
1497	TR	tirarle		wasa-.	wasa-.	190 *pasa, pas-i, "tirarle". - O vassa, En vása-; Va pasí-, ТА basá, basi-; TR wasa-.	190
1635	Proto	tocar música		*pona	*pona	211 *роnа, "tocar música". - Y MA роónа; TR hi-роnа-.	211
1636	MA	tocar música		MA poóna	poóna	211 *роnа, "tocar música". - Y MA роónа; TR hi-роnа-.	211
1637	Y	tocar música		MA poóna	MA poóna	211 *роnа, "tocar música". - Y MA роónа; TR hi-роnа-.	211
1638	TR	tocar música		hi-pona-.	hi-pona-.	211 *роnа, "tocar música". - Y MA роónа; TR hi-роnа-.	211
2296	Proto	topo		*tɨposi	*tɨposi	296 *tɨposi, "topo". - ТЕР tɨvo-ha~i; O tewosi, Еn tevósi; Y tébos, МА tébbos; Va te'pósi, ТA repósi.	296
2297	TEP	topo		tɨvo-ha-i	tɨvo-ha-i	296 *tɨposi, "topo". - ТЕР tɨvo-ha~i; O tewosi, Еn tevósi; Y tébos, МА tébbos; Va te'pósi, ТA repósi.	296
2298	O	topo		tewosi	tewosi	296 *tɨposi, "topo". - ТЕР tɨvo-ha~i; O tewosi, Еn tevósi; Y tébos, МА tébbos; Va te'pósi, ТA repósi.	296
2299	En	topo		tevósi	tevósi	296 *tɨposi, "topo". - ТЕР tɨvo-ha~i; O tewosi, Еn tevósi; Y tébos, МА tébbos; Va te'pósi, ТA repósi.	296
2300	Y	topo		tébos	tébos	296 *tɨposi, "topo". - ТЕР tɨvo-ha~i; O tewosi, Еn tevósi; Y tébos, МА tébbos; Va te'pósi, ТA repósi.	296
2301	MA	topo		tébbos	tébbos	296 *tɨposi, "topo". - ТЕР tɨvo-ha~i; O tewosi, Еn tevósi; Y tébos, МА tébbos; Va te'pósi, ТA repósi.	296
2302	Va	topo		te'pósi	te'pósi	296 *tɨposi, "topo". - ТЕР tɨvo-ha~i; O tewosi, Еn tevósi; Y tébos, МА tébbos; Va te'pósi, ТA repósi.	296
2303	TA	topo		repósi.	repósi.	296 *tɨposi, "topo". - ТЕР tɨvo-ha~i; O tewosi, Еn tevósi; Y tébos, МА tébbos; Va te'pósi, ТA repósi.	296
1235	Proto	tortuga		*muri	*muri	159 *muri, "tortuga". - ТЕР muuhl; O muri, En murí; Va ТА murí.	159
1236	TEP	tortuga		muuhl	muuhl	159 *muri, "tortuga". - ТЕР muuhl; O muri, En murí; Va ТА murí.	159
1237	O	tortuga		muri	muri	159 *muri, "tortuga". - ТЕР muuhl; O muri, En murí; Va ТА murí.	159
1238	En	tortuga		murí	murí	159 *muri, "tortuga". - ТЕР muuhl; O muri, En murí; Va ТА murí.	159
1239	TA	tortuga		TA murí.	murí.	159 *muri, "tortuga". - ТЕР muuhl; O muri, En murí; Va ТА murí.	159
1240	Va	tortuga		TA murí.	TA murí.	159 *muri, "tortuga". - ТЕР muuhl; O muri, En murí; Va ТА murí.	159
2171	Proto	toser		*tasa	*tasa	278 *tasa, tas-i, "toser". - O ta-ttasi-, En tása-; Y táse, МА tásse; Vb tási-na, ТА rosó-wa.	278
2172	Proto	toser		tas-i	tas-i	278 *tasa, tas-i, "toser". - O ta-ttasi-, En tása-; Y táse, МА tásse; Vb tási-na, ТА rosó-wa.	278
2173	O	toser		ta-ttasi-	ta-ttasi-	278 *tasa, tas-i, "toser". - O ta-ttasi-, En tása-; Y táse, МА tásse; Vb tási-na, ТА rosó-wa.	278
2174	En	toser		tása-	tása-	278 *tasa, tas-i, "toser". - O ta-ttasi-, En tása-; Y táse, МА tásse; Vb tási-na, ТА rosó-wa.	278
2175	Y	toser		táse	táse	278 *tasa, tas-i, "toser". - O ta-ttasi-, En tása-; Y táse, МА tásse; Vb tási-na, ТА rosó-wa.	278
2176	MA	toser		tásse	tásse	278 *tasa, tas-i, "toser". - O ta-ttasi-, En tása-; Y táse, МА tásse; Vb tási-na, ТА rosó-wa.	278
2177	Vb	toser		tási-na	tási-na	278 *tasa, tas-i, "toser". - O ta-ttasi-, En tása-; Y táse, МА tásse; Vb tási-na, ТА rosó-wa.	278
2178	TA	toser		rosó-wa.	rosó-wa.	278 *tasa, tas-i, "toser". - O ta-ttasi-, En tása-; Y táse, МА tásse; Vb tási-na, ТА rosó-wa.	278
1782	Proto	tostar		*sakɨ	*sakɨ	229 *sakɨ, sak-i, "tostar". - ТЕР háaki_"maíz tostado"; Еn sáke-; Y sák-tusi_"рinоlе", МА saáke; Va sagi-, ТА sakí.	229
1783	Proto	tostar		sak-i	sak-i	229 *sakɨ, sak-i, "tostar". - ТЕР háaki_"maíz tostado"; Еn sáke-; Y sák-tusi_"рinоlе", МА saáke; Va sagi-, ТА sakí.	229
1784	TEP	tostar	maíz tostado	háaki	háaki	229 *sakɨ, sak-i, "tostar". - ТЕР háaki_"maíz tostado"; Еn sáke-; Y sák-tusi_"рinоlе", МА saáke; Va sagi-, ТА sakí.	229
1785	En	tostar		sáke-	sáke-	229 *sakɨ, sak-i, "tostar". - ТЕР háaki_"maíz tostado"; Еn sáke-; Y sák-tusi_"рinоlе", МА saáke; Va sagi-, ТА sakí.	229
1786	Y	tostar	pinole	sák-tusi	sák-tusi	229 *sakɨ, sak-i, "tostar". - ТЕР háaki_"maíz tostado"; Еn sáke-; Y sák-tusi_"рinоlе", МА saáke; Va sagi-, ТА sakí.	229
1787	MA	tostar		saáke	saáke	229 *sakɨ, sak-i, "tostar". - ТЕР háaki_"maíz tostado"; Еn sáke-; Y sák-tusi_"рinоlе", МА saáke; Va sagi-, ТА sakí.	229
1788	Va	tostar		sagi-	sagi-	229 *sakɨ, sak-i, "tostar". - ТЕР háaki_"maíz tostado"; Еn sáke-; Y sák-tusi_"рinоlе", МА saáke; Va sagi-, ТА sakí.	229
1789	TA	tostar		sakí.	sakí.	229 *sakɨ, sak-i, "tostar". - ТЕР háaki_"maíz tostado"; Еn sáke-; Y sák-tusi_"рinоlе", МА saáke; Va sagi-, ТА sakí.	229
1440	Proto	tres		*pahi	*pahi	184 *pahi, "tres". - ТЕР vái-ka; O vai-de, En vei-dɨm; Y.MA báhi; Vb Va pai-ká, ТА bai-kía; TR vayí-r.	184
1441	TEP	tres		vái-ka	vái-ka	184 *pahi, "tres". - ТЕР vái-ka; O vai-de, En vei-dɨm; Y.MA báhi; Vb Va pai-ká, ТА bai-kía; TR vayí-r.	184
1442	O	tres		vai-de	vai-de	184 *pahi, "tres". - ТЕР vái-ka; O vai-de, En vei-dɨm; Y.MA báhi; Vb Va pai-ká, ТА bai-kía; TR vayí-r.	184
1443	En	tres		vei-dɨm	vei-dɨm	184 *pahi, "tres". - ТЕР vái-ka; O vai-de, En vei-dɨm; Y.MA báhi; Vb Va pai-ká, ТА bai-kía; TR vayí-r.	184
1444	Y	tres		báhi	báhi	184 *pahi, "tres". - ТЕР vái-ka; O vai-de, En vei-dɨm; Y.MA báhi; Vb Va pai-ká, ТА bai-kía; TR vayí-r.	184
1445	MA	tres		báhi	báhi	184 *pahi, "tres". - ТЕР vái-ka; O vai-de, En vei-dɨm; Y.MA báhi; Vb Va pai-ká, ТА bai-kía; TR vayí-r.	184
1446	Va	tres		Va pai-ká	pai-ká	184 *pahi, "tres". - ТЕР vái-ka; O vai-de, En vei-dɨm; Y.MA báhi; Vb Va pai-ká, ТА bai-kía; TR vayí-r.	184
1447	Vb	tres		Va pai-ká	Va pai-ká	184 *pahi, "tres". - ТЕР vái-ka; O vai-de, En vei-dɨm; Y.MA báhi; Vb Va pai-ká, ТА bai-kía; TR vayí-r.	184
1448	TA	tres		bai-kía	bai-kía	184 *pahi, "tres". - ТЕР vái-ka; O vai-de, En vei-dɨm; Y.MA báhi; Vb Va pai-ká, ТА bai-kía; TR vayí-r.	184
1449	TR	tres		vayí-r.	vayí-r.	184 *pahi, "tres". - ТЕР vái-ka; O vai-de, En vei-dɨm; Y.MA báhi; Vb Va pai-ká, ТА bai-kía; TR vayí-r.	184
1922	Proto	tripa		*siwa	*siwa	246 *siwa, "tripa". - ТЕР hi-hí; O sigwa-t, Еn sígwa-; Y sía, МА siígwa-m; Vb siiwá, Va ТА siwá.	246
1923	TEP	tripa		hi-hí	hi-hí	246 *siwa, "tripa". - ТЕР hi-hí; O sigwa-t, Еn sígwa-; Y sía, МА siígwa-m; Vb siiwá, Va ТА siwá.	246
1924	O	tripa		sigwa-t	sigwa-t	246 *siwa, "tripa". - ТЕР hi-hí; O sigwa-t, Еn sígwa-; Y sía, МА siígwa-m; Vb siiwá, Va ТА siwá.	246
1925	En	tripa		sígwa-	sígwa-	246 *siwa, "tripa". - ТЕР hi-hí; O sigwa-t, Еn sígwa-; Y sía, МА siígwa-m; Vb siiwá, Va ТА siwá.	246
1926	Y	tripa		sía	sía	246 *siwa, "tripa". - ТЕР hi-hí; O sigwa-t, Еn sígwa-; Y sía, МА siígwa-m; Vb siiwá, Va ТА siwá.	246
1927	MA	tripa		siígwa-m	siígwa-m	246 *siwa, "tripa". - ТЕР hi-hí; O sigwa-t, Еn sígwa-; Y sía, МА siígwa-m; Vb siiwá, Va ТА siwá.	246
1928	Vb	tripa		siiwá	siiwá	246 *siwa, "tripa". - ТЕР hi-hí; O sigwa-t, Еn sígwa-; Y sía, МА siígwa-m; Vb siiwá, Va ТА siwá.	246
1929	TA	tripa		TA siwá.	siwá.	246 *siwa, "tripa". - ТЕР hi-hí; O sigwa-t, Еn sígwa-; Y sía, МА siígwa-m; Vb siiwá, Va ТА siwá.	246
1930	Va	tripa		TA siwá.	TA siwá.	246 *siwa, "tripa". - ТЕР hi-hí; O sigwa-t, Еn sígwa-; Y sía, МА siígwa-m; Vb siiwá, Va ТА siwá.	246
1286	Proto	tuna		*napo	*napo	165 *nаро, "tuna". - ТЕР návoi_"cactus"; O nawuci, En navúci; Y.MA naábo; Vb nahpó_"nopal", Va ТА napó; TR nakasít_"nopal".	165
1287	TEP	tuna	cactus	návoi	návoi	165 *nаро, "tuna". - ТЕР návoi_"cactus"; O nawuci, En navúci; Y.MA naábo; Vb nahpó_"nopal", Va ТА napó; TR nakasít_"nopal".	165
1288	O	tuna		nawuci	nawuci	165 *nаро, "tuna". - ТЕР návoi_"cactus"; O nawuci, En navúci; Y.MA naábo; Vb nahpó_"nopal", Va ТА napó; TR nakasít_"nopal".	165
1289	En	tuna		navúci	navúci	165 *nаро, "tuna". - ТЕР návoi_"cactus"; O nawuci, En navúci; Y.MA naábo; Vb nahpó_"nopal", Va ТА napó; TR nakasít_"nopal".	165
1290	Y	tuna		naábo	naábo	165 *nаро, "tuna". - ТЕР návoi_"cactus"; O nawuci, En navúci; Y.MA naábo; Vb nahpó_"nopal", Va ТА napó; TR nakasít_"nopal".	165
1291	MA	tuna		naábo	naábo	165 *nаро, "tuna". - ТЕР návoi_"cactus"; O nawuci, En navúci; Y.MA naábo; Vb nahpó_"nopal", Va ТА napó; TR nakasít_"nopal".	165
1292	Vb	tuna	nopal	nahpó	nahpó	165 *nаро, "tuna". - ТЕР návoi_"cactus"; O nawuci, En navúci; Y.MA naábo; Vb nahpó_"nopal", Va ТА napó; TR nakasít_"nopal".	165
1293	TA	tuna		TA napó	napó	165 *nаро, "tuna". - ТЕР návoi_"cactus"; O nawuci, En navúci; Y.MA naábo; Vb nahpó_"nopal", Va ТА napó; TR nakasít_"nopal".	165
1294	Va	tuna		TA napó	TA napó	165 *nаро, "tuna". - ТЕР návoi_"cactus"; O nawuci, En navúci; Y.MA naábo; Vb nahpó_"nopal", Va ТА napó; TR nakasít_"nopal".	165
1295	TR	tuna	nopal	nakasít	nakasít	165 *nаро, "tuna". - ТЕР návoi_"cactus"; O nawuci, En navúci; Y.MA naábo; Vb nahpó_"nopal", Va ТА napó; TR nakasít_"nopal".	165
1937	Proto	uno		*sɨ	*sɨ	248 *sɨ, "unо". - ТЕР hɨ-mаdо; Еn sé; Y MA seé-nu; Va se-nébi_"unа vez", ТА see-nú_"otro"; TR se-mе-.	248
1938	TEP	uno		hɨ-mado	hɨ-mado	248 *sɨ, "unо". - ТЕР hɨ-mаdо; Еn sé; Y MA seé-nu; Va se-nébi_"unа vez", ТА see-nú_"otro"; TR se-mе-.	248
1939	En	uno		sé	sé	248 *sɨ, "unо". - ТЕР hɨ-mаdо; Еn sé; Y MA seé-nu; Va se-nébi_"unа vez", ТА see-nú_"otro"; TR se-mе-.	248
1940	MA	uno		MA seé-nu	seé-nu	248 *sɨ, "unо". - ТЕР hɨ-mаdо; Еn sé; Y MA seé-nu; Va se-nébi_"unа vez", ТА see-nú_"otro"; TR se-mе-.	248
1941	Y	uno		MA seé-nu	MA seé-nu	248 *sɨ, "unо". - ТЕР hɨ-mаdо; Еn sé; Y MA seé-nu; Va se-nébi_"unа vez", ТА see-nú_"otro"; TR se-mе-.	248
1942	Va	uno	una vez	se-nébi	se-nébi	248 *sɨ, "unо". - ТЕР hɨ-mаdо; Еn sé; Y MA seé-nu; Va se-nébi_"unа vez", ТА see-nú_"otro"; TR se-mе-.	248
1943	TA	uno	otro	see-nú	see-nú	248 *sɨ, "unо". - ТЕР hɨ-mаdо; Еn sé; Y MA seé-nu; Va se-nébi_"unа vez", ТА see-nú_"otro"; TR se-mе-.	248
1944	TR	uno		se-me-.	se-me-.	248 *sɨ, "unо". - ТЕР hɨ-mаdо; Еn sé; Y MA seé-nu; Va se-nébi_"unа vez", ТА see-nú_"otro"; TR se-mе-.	248
2064	Proto	uña		*sutu	*sutu	265 *sutu, "uña". - ТЕР húutu; O sutu-, Еn sútu-; Y sútu, МА suútu_"dеdо"; Vb Va suhtú, ТА sutú; TR sutú-r_"mаnо".	265
2065	TEP	uña		húutu	húutu	265 *sutu, "uña". - ТЕР húutu; O sutu-, Еn sútu-; Y sútu, МА suútu_"dеdо"; Vb Va suhtú, ТА sutú; TR sutú-r_"mаnо".	265
2066	O	uña		sutu-	sutu-	265 *sutu, "uña". - ТЕР húutu; O sutu-, Еn sútu-; Y sútu, МА suútu_"dеdо"; Vb Va suhtú, ТА sutú; TR sutú-r_"mаnо".	265
2067	En	uña		sútu-	sútu-	265 *sutu, "uña". - ТЕР húutu; O sutu-, Еn sútu-; Y sútu, МА suútu_"dеdо"; Vb Va suhtú, ТА sutú; TR sutú-r_"mаnо".	265
2068	Y	uña		sútu	sútu	265 *sutu, "uña". - ТЕР húutu; O sutu-, Еn sútu-; Y sútu, МА suútu_"dеdо"; Vb Va suhtú, ТА sutú; TR sutú-r_"mаnо".	265
2069	MA	uña	dedo	suútu	suútu	265 *sutu, "uña". - ТЕР húutu; O sutu-, Еn sútu-; Y sútu, МА suútu_"dеdо"; Vb Va suhtú, ТА sutú; TR sutú-r_"mаnо".	265
2070	Va	uña		Va suhtú	suhtú	265 *sutu, "uña". - ТЕР húutu; O sutu-, Еn sútu-; Y sútu, МА suútu_"dеdо"; Vb Va suhtú, ТА sutú; TR sutú-r_"mаnо".	265
2071	Vb	uña		Va suhtú	Va suhtú	265 *sutu, "uña". - ТЕР húutu; O sutu-, Еn sútu-; Y sútu, МА suútu_"dеdо"; Vb Va suhtú, ТА sutú; TR sutú-r_"mаnо".	265
2072	TA	uña		sutú	sutú	265 *sutu, "uña". - ТЕР húutu; O sutu-, Еn sútu-; Y sútu, МА suútu_"dеdо"; Vb Va suhtú, ТА sutú; TR sutú-r_"mаnо".	265
2073	TR	uña	mano	sutú-r	sutú-r	265 *sutu, "uña". - ТЕР húutu; O sutu-, Еn sútu-; Y sútu, МА suútu_"dеdо"; Vb Va suhtú, ТА sutú; TR sutú-r_"mаnо".	265
1075	Proto	venado		*maso	*maso	140 *maso, "venado". - O maso-t, En máso-; Y MA mаásо; Vb Va mahói.	140
1076	O	venado		maso-t	maso-t	140 *maso, "venado". - O maso-t, En máso-; Y MA mаásо; Vb Va mahói.	140
1077	En	venado		máso-	máso-	140 *maso, "venado". - O maso-t, En máso-; Y MA mаásо; Vb Va mahói.	140
1078	MA	venado		MA maáso	maáso	140 *maso, "venado". - O maso-t, En máso-; Y MA mаásо; Vb Va mahói.	140
1079	Y	venado		MA maáso	MA maáso	140 *maso, "venado". - O maso-t, En máso-; Y MA mаásо; Vb Va mahói.	140
1080	Va	venado		Va mahói.	mahói.	140 *maso, "venado". - O maso-t, En máso-; Y MA mаásо; Vb Va mahói.	140
1081	Vb	venado		Va mahói.	Va mahói.	140 *maso, "venado". - O maso-t, En máso-; Y MA mаásо; Vb Va mahói.	140
2034	Proto	venado bura		*suha	*suha	261 *suha, "venado bura". - Р hua-wi, PI hua; O sua; ТА sohá-wi; ТА suhá-t, suká-t.	261
2035	P	venado bura		hua-wi	hua-wi	261 *suha, "venado bura". - Р hua-wi, PI hua; O sua; ТА sohá-wi; ТА suhá-t, suká-t.	261
2036	PI	venado bura		hua	hua	261 *suha, "venado bura". - Р hua-wi, PI hua; O sua; ТА sohá-wi; ТА suhá-t, suká-t.	261
2037	O	venado bura		sua	sua	261 *suha, "venado bura". - Р hua-wi, PI hua; O sua; ТА sohá-wi; ТА suhá-t, suká-t.	261
2038	TA	venado bura		sohá-wi	sohá-wi	261 *suha, "venado bura". - Р hua-wi, PI hua; O sua; ТА sohá-wi; ТА suhá-t, suká-t.	261
2039	TA	venado bura		suhá-t	suhá-t	261 *suha, "venado bura". - Р hua-wi, PI hua; O sua; ТА sohá-wi; ТА suhá-t, suká-t.	261
2040	TA	venado bura		suká-t.	suká-t.	261 *suha, "venado bura". - Р hua-wi, PI hua; O sua; ТА sohá-wi; ТА suhá-t, suká-t.	261
1354	Proto	ver		*nɨ	*nɨ	174 *nɨ, "ver". - ТЕР nɨidá; Va ne'né-, ТА ne'né; TR nyeré-.	174
1355	TEP	ver		nɨidá	nɨidá	174 *nɨ, "ver". - ТЕР nɨidá; Va ne'né-, ТА ne'né; TR nyeré-.	174
1356	Va	ver		ne'né-	ne'né-	174 *nɨ, "ver". - ТЕР nɨidá; Va ne'né-, ТА ne'né; TR nyeré-.	174
1357	TA	ver		ne'né	ne'né	174 *nɨ, "ver". - ТЕР nɨidá; Va ne'né-, ТА ne'né; TR nyeré-.	174
1358	TR	ver		nyeré-.	nyeré-.	174 *nɨ, "ver". - ТЕР nɨidá; Va ne'né-, ТА ne'né; TR nyeré-.	174
1514	Proto	ver		*pica	*pica	193 *pica, "ver". - O vica, En vicá-; Y bíca, MA bítca.	193
1515	O	ver		vica	vica	193 *pica, "ver". - O vica, En vicá-; Y bíca, MA bítca.	193
1516	En	ver		vicá-	vicá-	193 *pica, "ver". - O vica, En vicá-; Y bíca, MA bítca.	193
1517	Y	ver		bíca	bíca	193 *pica, "ver". - O vica, En vicá-; Y bíca, MA bítca.	193
1518	MA	ver		bítca.	bítca.	193 *pica, "ver". - O vica, En vicá-; Y bíca, MA bítca.	193
2372	Proto	verde, azul		*tɨyo	*tɨyo	305 *tɨyо, "verde, azul". - ТЕР tɨɨdо-gi; O sido-i, En síde-i; Y MA sía-ri; Vb siyóo-nani, Va sió-nа-_"ser verde" ТА siyó-name; TR nyoa-kár.	305
2373	TEP	verde, azul		tɨɨdo-gi	tɨɨdo-gi	305 *tɨyо, "verde, azul". - ТЕР tɨɨdо-gi; O sido-i, En síde-i; Y MA sía-ri; Vb siyóo-nani, Va sió-nа-_"ser verde" ТА siyó-name; TR nyoa-kár.	305
2374	O	verde, azul		sido-i	sido-i	305 *tɨyо, "verde, azul". - ТЕР tɨɨdо-gi; O sido-i, En síde-i; Y MA sía-ri; Vb siyóo-nani, Va sió-nа-_"ser verde" ТА siyó-name; TR nyoa-kár.	305
2375	En	verde, azul		síde-i	síde-i	305 *tɨyо, "verde, azul". - ТЕР tɨɨdо-gi; O sido-i, En síde-i; Y MA sía-ri; Vb siyóo-nani, Va sió-nа-_"ser verde" ТА siyó-name; TR nyoa-kár.	305
2376	MA	verde, azul		MA sía-ri	sía-ri	305 *tɨyо, "verde, azul". - ТЕР tɨɨdо-gi; O sido-i, En síde-i; Y MA sía-ri; Vb siyóo-nani, Va sió-nа-_"ser verde" ТА siyó-name; TR nyoa-kár.	305
2377	Y	verde, azul		MA sía-ri	MA sía-ri	305 *tɨyо, "verde, azul". - ТЕР tɨɨdо-gi; O sido-i, En síde-i; Y MA sía-ri; Vb siyóo-nani, Va sió-nа-_"ser verde" ТА siyó-name; TR nyoa-kár.	305
2378	Vb	verde, azul		siyóo-nani	siyóo-nani	305 *tɨyо, "verde, azul". - ТЕР tɨɨdо-gi; O sido-i, En síde-i; Y MA sía-ri; Vb siyóo-nani, Va sió-nа-_"ser verde" ТА siyó-name; TR nyoa-kár.	305
2379	Va	verde, azul	ser verde" TA siyó-name	sió-na-	sió-na-	305 *tɨyо, "verde, azul". - ТЕР tɨɨdо-gi; O sido-i, En síde-i; Y MA sía-ri; Vb siyóo-nani, Va sió-nа-_"ser verde" ТА siyó-name; TR nyoa-kár.	305
2380	TR	verde, azul		nyoa-kár.	nyoa-kár.	305 *tɨyо, "verde, azul". - ТЕР tɨɨdо-gi; O sido-i, En síde-i; Y MA sía-ri; Vb siyóo-nani, Va sió-nа-_"ser verde" ТА siyó-name; TR nyoa-kár.	305
2223	Proto	verruga		*tɨcu	*tɨcu	285 *tɨсu, "verruga". - O tecu, En tecú; МА tésu'u-kiam; Va tehcí-wari.	285
2224	O	verruga		tecu	tecu	285 *tɨсu, "verruga". - O tecu, En tecú; МА tésu'u-kiam; Va tehcí-wari.	285
2225	En	verruga		tecú	tecú	285 *tɨсu, "verruga". - O tecu, En tecú; МА tésu'u-kiam; Va tehcí-wari.	285
2226	MA	verruga		tésu'u-kiam	tésu'u-kiam	285 *tɨсu, "verruga". - O tecu, En tecú; МА tésu'u-kiam; Va tehcí-wari.	285
2227	Va	verruga		tehcí-wari.	tehcí-wari.	285 *tɨсu, "verruga". - O tecu, En tecú; МА tésu'u-kiam; Va tehcí-wari.	285
2787	Proto	viejo		*yo-ci	*yo-ci	358bis *yо-сi, "viejo". - O осе, Еn dосí; Vb ho'осé-duаmе, Vа осí-rumе.	358bis
2788	O	viejo		oce	oce	358bis *yо-сi, "viejo". - O осе, Еn dосí; Vb ho'осé-duаmе, Vа осí-rumе.	358bis
2789	En	viejo		docí	docí	358bis *yо-сi, "viejo". - O осе, Еn dосí; Vb ho'осé-duаmе, Vа осí-rumе.	358bis
2790	Vb	viejo		ho'océ-duame	ho'océ-duame	358bis *yо-сi, "viejo". - O осе, Еn dосí; Vb ho'осé-duаmе, Vа осí-rumе.	358bis
2791	Va	viejo		ocí-rume.	ocí-rume.	358bis *yо-сi, "viejo". - O осе, Еn dосí; Vb ho'осé-duаmе, Vа осí-rumе.	358bis
430	Proto	viento		*hɨka	*hɨka	59 *hɨka, "viento". - O heka, En ba-héka; Y MA heéka; Vb héeka, hehká, Va ega-, ТА eká, iká.	59
431	O	viento		heka	heka	59 *hɨka, "viento". - O heka, En ba-héka; Y MA heéka; Vb héeka, hehká, Va ega-, ТА eká, iká.	59
432	En	viento		ba-héka	ba-héka	59 *hɨka, "viento". - O heka, En ba-héka; Y MA heéka; Vb héeka, hehká, Va ega-, ТА eká, iká.	59
433	MA	viento		MA heéka	heéka	59 *hɨka, "viento". - O heka, En ba-héka; Y MA heéka; Vb héeka, hehká, Va ega-, ТА eká, iká.	59
434	Y	viento		MA heéka	MA heéka	59 *hɨka, "viento". - O heka, En ba-héka; Y MA heéka; Vb héeka, hehká, Va ega-, ТА eká, iká.	59
435	Vb	viento		héeka	héeka	59 *hɨka, "viento". - O heka, En ba-héka; Y MA heéka; Vb héeka, hehká, Va ega-, ТА eká, iká.	59
436	Vb	viento		hehká	hehká	59 *hɨka, "viento". - O heka, En ba-héka; Y MA heéka; Vb héeka, hehká, Va ega-, ТА eká, iká.	59
437	Va	viento		ega-	ega-	59 *hɨka, "viento". - O heka, En ba-héka; Y MA heéka; Vb héeka, hehká, Va ega-, ТА eká, iká.	59
438	TA	viento		eká	eká	59 *hɨka, "viento". - O heka, En ba-héka; Y MA heéka; Vb héeka, hehká, Va ega-, ТА eká, iká.	59
439	TA	viento		iká.	iká.	59 *hɨka, "viento". - O heka, En ba-héka; Y MA heéka; Vb héeka, hehká, Va ega-, ТА eká, iká.	59
1339	Proto	volar		*ni	*ni	172 *ni, "volar". - O ne, ni-; Y né'e, MA né'eye; Vb ni-, Va ni'í, ТА i'-ní.	172
1340	O	volar		ne	ne	172 *ni, "volar". - O ne, ni-; Y né'e, MA né'eye; Vb ni-, Va ni'í, ТА i'-ní.	172
1341	O	volar		ni-	ni-	172 *ni, "volar". - O ne, ni-; Y né'e, MA né'eye; Vb ni-, Va ni'í, ТА i'-ní.	172
1342	Y	volar		né'e	né'e	172 *ni, "volar". - O ne, ni-; Y né'e, MA né'eye; Vb ni-, Va ni'í, ТА i'-ní.	172
1343	MA	volar		né'eye	né'eye	172 *ni, "volar". - O ne, ni-; Y né'e, MA né'eye; Vb ni-, Va ni'í, ТА i'-ní.	172
1344	Vb	volar		ni-	ni-	172 *ni, "volar". - O ne, ni-; Y né'e, MA né'eye; Vb ni-, Va ni'í, ТА i'-ní.	172
1345	Va	volar		ni'í	ni'í	172 *ni, "volar". - O ne, ni-; Y né'e, MA né'eye; Vb ni-, Va ni'í, ТА i'-ní.	172
1346	TA	volar		i'-ní.	i'-ní.	172 *ni, "volar". - O ne, ni-; Y né'e, MA né'eye; Vb ni-, Va ni'í, ТА i'-ní.	172
2792	Proto	vomitar		*yoa	*yoa	359 *yоа, "vomitar". - O do-doa, En dóda-; Va yо'а- , ТА о'ó, о'á.	359
2793	O	vomitar		do-doa	do-doa	359 *yоа, "vomitar". - O do-doa, En dóda-; Va yо'а- , ТА о'ó, о'á.	359
2794	En	vomitar		dóda-	dóda-	359 *yоа, "vomitar". - O do-doa, En dóda-; Va yо'а- , ТА о'ó, о'á.	359
2795	Va	vomitar		yo'a-	yo'a-	359 *yоа, "vomitar". - O do-doa, En dóda-; Va yо'а- , ТА о'ó, о'á.	359
2796	TA	vomitar		o'ó	o'ó	359 *yоа, "vomitar". - O do-doa, En dóda-; Va yо'а- , ТА о'ó, о'á.	359
2797	TA	vomitar		o'á.	o'á.	359 *yоа, "vomitar". - O do-doa, En dóda-; Va yо'а- , ТА о'ó, о'á.	359
1830	Proto	víbora de cascabel		*saya	*saya	235 *saya, "víbora dе cascabel". - O sada-ko; Vb saya-wé, Va sа'yа-wé, ТA sayá-wi; TR koót hanyá-kam.	235
1831	O	víbora de cascabel		sada-ko	sada-ko	235 *saya, "víbora dе cascabel". - O sada-ko; Vb saya-wé, Va sа'yа-wé, ТA sayá-wi; TR koót hanyá-kam.	235
